dataset,classifier,split,method,selection_metric,validation_score,test_accuracy,test_macro_f1,n_selected,selected_features,n_evaluated_subsets,time_sec
ionosphere,svm_rbf,0,sbs,macro_f1,0.9501980758347481,0.9318181818181818,0.9241379310344828,33,"f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.3789348999853246
ionosphere,svm_rbf,0,random,accuracy,0.9772727272727273,0.9318181818181818,0.9252971137521222,22,"f2,f3,f4,f6,f7,f8,f11,f13,f17,f19,f20,f21,f22,f24,f25,f26,f27,f28,f29,f30,f32,f33",1156,4.304454899975099
ionosphere,svm_rbf,0,random,macro_f1,0.9750990379173741,0.9318181818181818,0.9252971137521222,22,"f2,f3,f4,f6,f7,f8,f11,f13,f17,f19,f20,f21,f22,f24,f25,f26,f27,f28,f29,f30,f32,f33",1156,5.613453799975105
ionosphere,svm_rbf,1,baseline,none,,0.9090909090909091,0.9003961516694963,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.005764500005170703
ionosphere,svm_rbf,1,sfs,accuracy,0.9772727272727273,0.9090909090909091,0.9003961516694963,2,"f5,f6",99,0.3628653999767266
ionosphere,svm_rbf,1,sfs,macro_f1,1.0,0.9318181818181818,0.9252971137521222,4,"f5,f6,f3,f14",160,0.7903953000204638
ionosphere,svm_rbf,1,sbs,accuracy,0.9545454545454546,0.9090909090909091,0.9003961516694963,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.15368899999884889
ionosphere,svm_rbf,1,sbs,macro_f1,0.9494252873563218,0.9090909090909091,0.9003961516694963,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.19252979999873787
ionosphere,svm_rbf,1,random,accuracy,0.9772727272727273,0.9318181818181818,0.9252971137521222,6,"f3,f5,f14,f19,f27,f30",1156,4.309870299999602
ionosphere,svm_rbf,1,random,macro_f1,0.9747126436781609,0.9318181818181818,0.9252971137521222,6,"f3,f5,f14,f19,f27,f30",1156,5.704637599992566
ionosphere,svm_rbf,2,baseline,none,,0.9545454545454546,0.9501980758347481,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.0065258999820798635
ionosphere,svm_rbf,2,sfs,accuracy,0.9659090909090909,0.8863636363636364,0.8754951895868703,3,"f5,f4,f9",130,0.43911799998022616
ionosphere,svm_rbf,2,sfs,macro_f1,0.9617557583659279,0.8863636363636364,0.8754951895868703,3,"f5,f4,f9",130,0.6738532999879681
ionosphere,svm_rbf,2,sbs,accuracy,0.9318181818181818,0.9545454545454546,0.9501980758347481,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.17927919997600839
ionosphere,svm_rbf,2,sbs,macro_f1,0.9228521332554063,0.9659090909090909,0.9629161399072903,33,"f1,f2,f3,f4,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.39658619998954237
ionosphere,svm_rbf,2,random,accuracy,0.9772727272727273,0.9545454545454546,0.9501980758347481,24,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f11,f14,f15,f16,f17,f20,f22,f23,f24,f25,f29,f30,f31,f33,f34",1156,4.806469000002835
ionosphere,svm_rbf,2,random,macro_f1,0.9747126436781609,0.9545454545454546,0.9501980758347481,24,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f11,f14,f15,f16,f17,f20,f22,f23,f24,f25,f29,f30,f31,f33,f34",1156,5.917816500004847
ionosphere,svm_rbf,3,baseline,none,,0.9659090909090909,0.9623663578047041,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.006604900001548231
ionosphere,svm_rbf,3,sfs,accuracy,0.9772727272727273,0.8977272727272727,0.8809917355371901,5,"f5,f16,f3,f21,f22",189,0.6527594999643043
ionosphere,svm_rbf,3,sfs,macro_f1,0.9747126436781609,0.8977272727272727,0.8809917355371901,5,"f5,f16,f3,f21,f22",189,0.9282306999666616
ionosphere,svm_rbf,3,sbs,accuracy,0.9431818181818182,0.9545454545454546,0.9494252873563218,33,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.27271220000693575
ionosphere,svm_rbf,3,sbs,macro_f1,0.9362595972765464,0.9545454545454546,0.9494252873563218,33,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.40587709995452315
ionosphere,svm_rbf,3,random,accuracy,0.9659090909090909,0.9545454545454546,0.9494252873563218,23,"f3,f4,f5,f6,f7,f8,f9,f10,f11,f14,f16,f17,f18,f19,f20,f21,f22,f23,f25,f26,f30,f32,f33",1156,4.5228081999812275
ionosphere,svm_rbf,3,random,macro_f1,0.9623663578047041,0.9545454545454546,0.9494252873563218,23,"f3,f4,f5,f6,f7,f8,f9,f10,f11,f14,f16,f17,f18,f19,f20,f21,f22,f23,f25,f26,f30,f32,f33",1156,5.913221199996769
ionosphere,svm_rbf,4,baseline,none,,0.9545454545454546,0.9501980758347481,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.00571299996227026
ionosphere,svm_rbf,4,sfs,accuracy,0.9545454545454546,0.8977272727272727,0.8870990734141126,4,"f3,f4,f7,f24",160,0.546878699969966
ionosphere,svm_rbf,4,sfs,macro_f1,0.9623663578047041,0.8977272727272727,0.8852672750977836,5,"f24,f13,f12,f3,f11",189,0.9993153000250459
ionosphere,svm_rbf,4,sbs,accuracy,0.9659090909090909,0.9545454545454546,0.9501980758347481,33,"f1,f2,f3,f4,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.241324300004635
ionosphere,svm_rbf,4,sbs,macro_f1,0.9623663578047041,0.9545454545454546,0.9501980758347481,33,"f1,f2,f3,f4,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.35080850002123043
ionosphere,svm_rbf,4,random,accuracy,0.9659090909090909,0.9545454545454546,0.9501980758347481,27,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f12,f13,f14,f19,f20,f21,f22,f24,f25,f26,f27,f28,f29,f31,f32,f33,f34",1156,4.595387299952563
ionosphere,svm_rbf,4,random,macro_f1,0.9629161399072903,0.9090909090909091,0.9003961516694963,8,"f4,f6,f9,f16,f19,f23,f25,f31",1156,5.86291710002115
ionosphere,svm_rbf,5,baseline,none,,0.9204545454545454,0.910763436187165,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.006452300003729761
ionosphere,svm_rbf,5,sfs,accuracy,0.9772727272727273,0.8863636363636364,0.8714202220923437,6,"f3,f4,f5,f6,f14,f25",217,0.7563783000223339
ionosphere,svm_rbf,5,sfs,macro_f1,0.9494252873563218,0.9090909090909091,0.8971361776738749,4,"f3,f4,f16,f7",160,0.8074371000402607
ionosphere,svm_rbf,5,sbs,accuracy,0.9545454545454546,0.9204545454545454,0.910763436187165,33,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f34",68,0.2468549000332132
ionosphere,svm_rbf,5,sbs,macro_f1,0.9485680888369374,0.9204545454545454,0.910763436187165,33,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f34",68,0.3333074999973178
ionosphere,svm_rbf,5,random,accuracy,0.9772727272727273,0.9204545454545454,0.910763436187165,24,"f1,f2,f3,f4,f5,f7,f8,f9,f10,f11,f14,f15,f16,f18,f20,f21,f22,f25,f26,f28,f29,f30,f31,f34",1156,4.183847800013609
ionosphere,svm_rbf,5,random,macro_f1,0.9747126436781609,0.9204545454545454,0.910763436187165,24,"f1,f2,f3,f4,f5,f7,f8,f9,f10,f11,f14,f15,f16,f18,f20,f21,f22,f25,f26,f28,f29,f30,f31,f34",1156,5.577775899961125
ionosphere,svm_rbf,6,baseline,none,,0.9318181818181818,0.9252971137521222,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.007765399990603328
ionosphere,svm_rbf,6,sfs,accuracy,0.9659090909090909,0.875,0.8620099786172488,4,"f5,f1,f16,f11",160,0.6081291000009514
ionosphere,svm_rbf,6,sfs,macro_f1,0.9501980758347481,0.9318181818181818,0.9263392857142857,4,"f5,f4,f3,f13",160,0.795199100044556
ionosphere,svm_rbf,6,sbs,accuracy,0.9659090909090909,0.9318181818181818,0.9252971137521222,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.24980360001791269
ionosphere,svm_rbf,6,sbs,macro_f1,0.9629161399072903,0.9318181818181818,0.9252971137521222,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.34598350001033396
ionosphere,svm_rbf,6,random,accuracy,0.9886363636363636,0.9431818181818182,0.9381935665121506,17,"f1,f2,f5,f11,f16,f17,f18,f20,f21,f22,f24,f26,f29,f30,f31,f33,f34",1156,4.587319700047374
ionosphere,svm_rbf,6,random,macro_f1,0.98763871330243,0.9431818181818182,0.9381935665121506,17,"f1,f2,f5,f11,f16,f17,f18,f20,f21,f22,f24,f26,f29,f30,f31,f33,f34",1156,5.747950799996033
ionosphere,svm_rbf,7,baseline,none,,0.8977272727272727,0.8852672750977836,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.006057700025849044
ionosphere,svm_rbf,7,sfs,accuracy,0.9431818181818182,0.8636363636363636,0.8457042665108124,2,"f5,f28",99,0.34819699998479337
ionosphere,svm_rbf,7,sfs,macro_f1,0.9747126436781609,0.9318181818181818,0.9241379310344828,6,"f7,f8,f5,f9,f24,f10",217,1.0162457999540493
ionosphere,svm_rbf,7,sbs,accuracy,0.9431818181818182,0.8977272727272727,0.8852672750977836,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.13454870000714436
ionosphere,svm_rbf,7,sbs,macro_f1,0.9362595972765464,0.8977272727272727,0.8852672750977836,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.1800527999876067
ionosphere,svm_rbf,7,random,accuracy,0.9659090909090909,0.8863636363636364,0.8714202220923437,19,"f1,f3,f5,f6,f8,f9,f12,f14,f15,f16,f18,f23,f24,f25,f28,f29,f30,f32,f33",1156,4.120643799949903
ionosphere,svm_rbf,7,random,macro_f1,0.9617557583659279,0.8863636363636364,0.8714202220923437,19,"f1,f3,f5,f6,f8,f9,f12,f14,f15,f16,f18,f23,f24,f25,f28,f29,f30,f32,f33",1156,5.502432300010696
ionosphere,svm_rbf,8,baseline,none,,0.9318181818181818,0.9241379310344828,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.005808499990962446
ionosphere,svm_rbf,8,sfs,accuracy,0.9545454545454546,0.8636363636363636,0.8505942275042444,3,"f6,f17,f18",130,0.46850229997653514
ionosphere,svm_rbf,8,sfs,macro_f1,0.9091847265221877,0.8181818181818182,0.8035714285714286,2,"f28,f5",99,0.5077503999928012
ionosphere,svm_rbf,8,sbs,accuracy,0.9545454545454546,0.9318181818181818,0.9241379310344828,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.2954897999879904
ionosphere,svm_rbf,8,sbs,macro_f1,0.9485680888369374,0.9318181818181818,0.9241379310344828,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.35476570000173524
ionosphere,svm_rbf,8,random,accuracy,0.9772727272727273,0.9090909090909091,0.9003961516694963,14,"f1,f2,f4,f5,f6,f8,f12,f13,f16,f17,f22,f29,f33,f34",1156,4.146388799999841
ionosphere,svm_rbf,8,random,macro_f1,0.9747126436781609,0.9090909090909091,0.9003961516694963,14,"f1,f2,f4,f5,f6,f8,f12,f13,f16,f17,f22,f29,f33,f34",1156,6.2470765999751166
ionosphere,svm_rbf,9,baseline,none,,0.9431818181818182,0.9372772630078403,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.005745699978433549
ionosphere,svm_rbf,9,sfs,accuracy,0.9545454545454546,0.8068181818181818,0.7794486215538847,3,"f29,f6,f25",130,0.5033094999962486
ionosphere,svm_rbf,9,sfs,macro_f1,0.9501980758347481,0.8068181818181818,0.7794486215538847,3,"f29,f6,f25",130,0.6792367000016384
ionosphere,svm_rbf,9,sbs,accuracy,0.9431818181818182,0.9431818181818182,0.9372772630078403,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.152935600024648
ionosphere,svm_rbf,9,sbs,macro_f1,0.9351319475158484,0.9431818181818182,0.9372772630078403,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.19924229994649068
ionosphere,svm_rbf,9,random,accuracy,0.9659090909090909,0.9204545454545454,0.910763436187165,12,"f3,f6,f7,f9,f15,f18,f20,f21,f27,f28,f29,f33",1156,4.933221200015396
ionosphere,svm_rbf,9,random,macro_f1,0.9623663578047041,0.9431818181818182,0.9372772630078403,13,"f3,f5,f6,f10,f16,f19,f22,f24,f25,f27,f29,f33,f34",1156,6.152072800032329
ionosphere,svm_rbf,10,baseline,none,,0.9204545454545454,0.910763436187165,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.0064134999993257225
ionosphere,svm_rbf,10,sfs,accuracy,0.9772727272727273,0.9204545454545454,0.9121881682109765,7,"f3,f4,f5,f6,f8,f7,f24",244,0.9194905999465846
ionosphere,svm_rbf,10,sfs,macro_f1,0.9617557583659279,0.875,0.851510967939868,3,"f31,f6,f34",130,0.6508546000113711
ionosphere,svm_rbf,10,sbs,accuracy,0.9772727272727273,0.9090909090909091,0.8988505747126436,33,"f1,f2,f3,f4,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.2545280999620445
ionosphere,svm_rbf,10,sbs,macro_f1,0.9747126436781609,0.9090909090909091,0.8988505747126436,33,"f1,f2,f3,f4,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.34659029997419566
ionosphere,svm_rbf,10,random,accuracy,0.9886363636363636,0.9431818181818182,0.9372772630078403,16,"f1,f2,f4,f5,f6,f7,f8,f9,f12,f14,f16,f17,f21,f24,f27,f29",1156,4.441292000003159
ionosphere,svm_rbf,10,random,macro_f1,0.9874554526015681,0.9431818181818182,0.9372772630078403,16,"f1,f2,f4,f5,f6,f7,f8,f9,f12,f14,f16,f17,f21,f24,f27,f29",1156,5.826585599977989
ionosphere,svm_rbf,11,baseline,none,,0.9545454545454546,0.9501980758347481,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.006287299969699234
ionosphere,svm_rbf,11,sfs,accuracy,0.9772727272727273,0.8977272727272727,0.8902286902286902,3,"f5,f8,f7",130,0.4984880000120029
ionosphere,svm_rbf,11,sfs,macro_f1,0.9747126436781609,0.8977272727272727,0.8902286902286902,3,"f5,f8,f7",130,0.7079314999864437
ionosphere,svm_rbf,11,sbs,accuracy,0.9431818181818182,0.9545454545454546,0.9501980758347481,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.18232120003085583
ionosphere,svm_rbf,11,sbs,macro_f1,0.9351319475158484,0.9545454545454546,0.9501980758347481,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.18592260003788397
ionosphere,svm_rbf,11,random,accuracy,0.9772727272727273,0.9318181818181818,0.9263392857142857,14,"f1,f3,f5,f6,f7,f8,f11,f13,f14,f17,f27,f29,f30,f33",1156,4.445448300044518
ionosphere,svm_rbf,11,random,macro_f1,0.9747126436781609,0.9318181818181818,0.9263392857142857,14,"f1,f3,f5,f6,f7,f8,f11,f13,f14,f17,f27,f29,f30,f33",1156,6.62629869999364
ionosphere,svm_rbf,12,baseline,none,,0.9431818181818182,0.9362595972765464,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.011048600019421428
ionosphere,svm_rbf,12,sfs,accuracy,0.9659090909090909,0.9204545454545454,0.9121881682109765,5,"f5,f4,f3,f7,f26",189,0.7491007000207901
ionosphere,svm_rbf,12,sfs,macro_f1,0.9508928571428572,0.8977272727272727,0.8852672750977836,5,"f5,f6,f7,f10,f8",189,0.8949280000524595
ionosphere,svm_rbf,12,sbs,accuracy,0.9431818181818182,0.9545454545454546,0.9494252873563218,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.26534990000072867
ionosphere,svm_rbf,12,sbs,macro_f1,0.9381935665121506,0.9545454545454546,0.9494252873563218,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.33793410001089796
ionosphere,svm_rbf,12,random,accuracy,0.9659090909090909,0.9204545454545454,0.910763436187165,19,"f1,f3,f4,f5,f6,f7,f8,f9,f13,f15,f19,f20,f24,f25,f26,f28,f29,f31,f33",1156,4.352485500043258
ionosphere,svm_rbf,12,random,macro_f1,0.9629161399072903,0.9204545454545454,0.910763436187165,19,"f1,f3,f4,f5,f6,f7,f8,f9,f13,f15,f19,f20,f24,f25,f26,f28,f29,f31,f33",1156,5.664736700011417
ionosphere,svm_rbf,13,baseline,none,,0.9431818181818182,0.9381935665121506,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.008217199996579438
ionosphere,svm_rbf,13,sfs,accuracy,0.9318181818181818,0.9318181818181818,0.9252971137521222,2,"f5,f24",99,0.3611257000011392
ionosphere,svm_rbf,13,sfs,macro_f1,0.9228521332554063,0.9318181818181818,0.9252971137521222,2,"f5,f24",99,0.5014089999604039
ionosphere,svm_rbf,13,sbs,accuracy,0.9318181818181818,0.9431818181818182,0.9381935665121506,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.13954270002432168
ionosphere,svm_rbf,13,sbs,macro_f1,0.9214285714285715,0.9431818181818182,0.9381935665121506,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",35,0.1860183000098914
ionosphere,svm_rbf,13,random,accuracy,0.9659090909090909,0.9318181818181818,0.9252971137521222,11,"f3,f6,f8,f9,f14,f15,f16,f17,f18,f19,f23",1156,4.244224399968516
ionosphere,svm_rbf,13,random,macro_f1,0.9617557583659279,0.9318181818181818,0.9252971137521222,11,"f3,f6,f8,f9,f14,f15,f16,f17,f18,f19,f23",1156,5.533476200012956
ionosphere,svm_rbf,14,baseline,none,,0.9318181818181818,0.9241379310344828,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.006645799963735044
ionosphere,svm_rbf,14,sfs,accuracy,0.9545454545454546,0.9090909090909091,0.8988505747126436,3,"f5,f4,f14",130,0.4426013000193052
ionosphere,svm_rbf,14,sfs,macro_f1,0.9623663578047041,0.8863636363636364,0.8735632183908046,3,"f15,f6,f1",130,0.6817655999911949
ionosphere,svm_rbf,14,sbs,accuracy,0.9545454545454546,0.9318181818181818,0.9241379310344828,33,"f1,f2,f3,f4,f5,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.26948760001687333
ionosphere,svm_rbf,14,sbs,macro_f1,0.9494252873563218,0.9318181818181818,0.9241379310344828,33,"f1,f2,f3,f4,f5,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.35076109995134175
ionosphere,svm_rbf,14,random,accuracy,0.9659090909090909,0.9431818181818182,0.9381935665121506,10,"f4,f11,f12,f13,f15,f16,f18,f21,f29,f34",1156,4.176407299994025
ionosphere,svm_rbf,14,random,macro_f1,0.9629161399072903,0.9431818181818182,0.9381935665121506,10,"f4,f11,f12,f13,f15,f16,f18,f21,f29,f34",1156,5.58817609999096
ionosphere,svm_rbf,15,baseline,none,,0.9545454545454546,0.9494252873563218,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.005862500052899122
ionosphere,svm_rbf,15,sfs,accuracy,0.9772727272727273,0.9431818181818182,0.9372772630078403,6,"f24,f13,f11,f16,f15,f17",217,0.8187126000411808
ionosphere,svm_rbf,15,sfs,macro_f1,0.9750990379173741,0.9431818181818182,0.9372772630078403,6,"f24,f13,f11,f16,f15,f17",217,1.1124284000252374
ionosphere,svm_rbf,15,sbs,accuracy,0.9545454545454546,0.9659090909090909,0.9623663578047041,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.25850729999365285
ionosphere,svm_rbf,15,sbs,macro_f1,0.9494252873563218,0.9659090909090909,0.9623663578047041,33,"f1,f2,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.3438140000216663
ionosphere,svm_rbf,15,random,accuracy,0.9772727272727273,0.9090909090909091,0.8971361776738749,11,"f9,f15,f16,f17,f19,f22,f24,f25,f26,f31,f34",1156,4.357518500008155
ionosphere,svm_rbf,15,random,macro_f1,0.9750990379173741,0.9090909090909091,0.8971361776738749,11,"f9,f15,f16,f17,f19,f22,f24,f25,f26,f31,f34",1156,5.751221200043801
ionosphere,svm_rbf,16,baseline,none,,0.9659090909090909,0.9623663578047041,34,"f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",0,0.00578569999197498
ionosphere,svm_rbf,16,sfs,accuracy,0.9886363636363636,0.9318181818181818,0.9263392857142857,3,"f5,f6,f3",130,0.5042141999583691
ionosphere,svm_rbf,16,sfs,macro_f1,0.9874554526015681,0.9318181818181818,0.9263392857142857,3,"f5,f6,f3",130,0.7313034000108019
ionosphere,svm_rbf,16,sbs,accuracy,0.9772727272727273,0.9545454545454546,0.9494252873563218,33,"f1,f2,f3,f4,f5,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34",68,0.2796518999966793
